SnapshotDate,SKU,WarehouseID,OnHandQty
2026-07-28,SKU-0028,WH-08,119
2026-08-11,SKU-0020,WH-02,155
2026-08-04,SKU-0008,WH-07,43
2026-08-18,SKU-0024,WH-06,61
2026-07-07,SKU-0022,WH-99,223
2026-09-01,SKU-0041,WH_05,178
2026-08-18,SKU-0039,WH-04,104
2026-08-04,SKU-0004,WH-02,98
2026-08-25,SKU-0013,WH-03,153
2026-08-25,SKU-0012,WH-01,101
2026-08-18,SKU-0005, WH-01 ,100
2026-08-04,SKU-0027,WH-02,114
01-Sep-2026,SKU-0039,WH-07,178
2026-08-18,SKU-0044,WH-06,146
2026-07-28,SKU-0023,WH-03,164
2026-08-25,SKU-0012,WH-08,150
2026-07-21,SKU-0024,WH-03,120
2026-08-04,SKU-0043,WH-05,91
,SKU-0001,WH-01,179
,SKU-0036,WH-05,161
2026-07-07,SKU-0009,WH-04,103
2026-08-11,SKU-0027,WH-05,105
2026-08-18,SKU-0012,WH-06,75
2026-06-30,SKU-0018,WH-03,97
2026-07-28,SKU-0020,WH-03,183
2026-07-14,SKU-0018,WH-02,85
2026-09-01,SKU-0002,WH-04,59
2026-08-25,SKU-0026,WH-07,97
2026-06-30,SKU-0013,WH-02,145
2026-07-14,SKU-0004,WH-08,112
2026-08-25,SKU-0034,WH-01,98
2026-06-30,SKU-0028,WH-02,114
2026-09-01,SKU-0019,WH-03,67
2026-07-14,SKU-0038,WH-01,112
2026-07-21,SKU-0034,WH-02,90
2026-06-30,SKU-0038,WH-08,195
25-Aug-2026,SKU-0039,WH-01,139
2026-07-28,SKU-0019,WH-01,110
2026-07-21,SKU-0044,WH-05,211
2026-07-14,SKU-0017,WH-03,99
2026-07-21,SKU-0019,WH-04,139
2026-07-21,SKU-0003,WH-04,187
2026-07-21,SKU-0031,WH-07,170
2026-07-21,SKU-0027,WH-03,57
2026-08-18,SKU-0012,WH-05,62
2026-08-18,SKU-0038,WH-07,-20
2026-06-30,SKU-0043,WH-03,126
2026-07-28,SKU-0039,WH-05,171
2026-08-04,SKU-0039,WH-06,101
2026-08-18,SKU-0044,WH-03,40
2026-08-18,SKU-0017,WH-02,156
07/21/2026,SKU-0021,WH-06,85
2026-08-25,SKU-0028,WH-05,107
2026-08-18,SKU-0013,WH-03,115
2026-07-21,SKU-0040,WH-02,49
2026-07-14,SKU-0012,WH-07,159
2026-08-11,SKU-0015,WH-02,89
,SKU-0018,WH-03,205
2026-09-01,SKU-0033,WH-06,118
2026-07-28,SKU-0014,WH-05,99
2026-07-07,SKU-0035,WH-03,214
2026-08-18,SKU-0026,WH-01,179
07-Jul-2026,SKU-0044,WH-07,193
18-Aug-2026,SKU-0009,WH-03,88
2026-08-18,SKU-0030,WH-04,45
2026-07-14,SKU-0034,WH-02,106
2026-08-25,SKU-0033,WH-07,60
2026-07-14,SKU-0035,WH-06,17
2026-06-30,SKU-0019,WH-06,77
2026-08-18,SKU-0010,WH-02,131
2026-07-21,SKU-0035,WH-07,65
2026-07-07,SKU-0043,WH-05,52
2026-07-07,SKU-0031,WH-05,243
2026-08-25,SKU-0012,WH-05,72
,SKU-0029,WH-03,149
2026-08-25,SKU-0019,WH-01,107
2026-08-25,SKU-0027,WH-03,155
2026-06-30,SKU-0013,WH-03,157
2026-07-28,SKU-0013,WH-02,264
2026-07-21,SKU-0010,WH-06,158
2026-08-18,SKU-0023,WH-07,63
2026-08-04,SKU-0040,WH-04,183
2026-08-04,SKU-0007,WH-05,-36
2026-07-14,SKU-0023,WH-08,260
2026-08-18,SKU-0039,WH-01,98
2026-07-28,SKU-0011,WH-03,151
2026-08-18,SKU-0044,WH-07,73
2026-08-25,SKU-0033,wh-05,93
2026-08-04,SKU-0038,WH-08,-17
2026-08-11,SKU-0031,WH-06,72
2026-06-30,SKU-0040,WH-07,-15
2026-08-25,SKU-0022,WH-01,172
2026-08-25,SKU-0033,WH-08,177
2026-09-01,SKU-0037,WH-03,180
2026-09-01,SKU-0036,WH-08,57
2026-08-11,SKU-0031,WH-07,151
2026-06-30,SKU-0033,WH-04,208
2026-07-21,SKU-0041,WH-05,88
2026-07-07,SKU-0010,WH-08,123
2026-09-01,SKU-0012,WH-02,74
2026-08-18,SKU-0030,WH-08,138
2026-07-14,SKU-0015,WH-06,137
2026-09-01,SKU-0026,WH-04,80
2026-08-18,SKU-0024,WH-01,160
2026-08-25,SKU-0011,WH-07,141
2026-07-28,SKU-0013,wh-05,140
2026-06-30,SKU-0023,WH-08,30
2026-06-30,SKU-0016,WH-01,134
2026-07-14,SKU-0037,WH-07,64
,SKU-0039,WH-02,20
2026-07-28,SKU-0030,WH-02,111
2026-07-07,SKU-0036,WH-03,40
2026-09-01,SKU-0002,WH-08,174
,SKU-0017,WH-08,226
2026-08-04,SKU-0001,WH-01,135
2026-07-07,SKU-0003,WH-08,100
2026-07-07,SKU-0023,WH-07,106
2026-07-07,SKU-0011,WH-08,62
2026-06-30,SKU-0042,WH-06,51
2026-08-04,SKU-0034,WH-04,137
2026-07-14,SKU-0021,WH-05,113
2026-07-07,SKU-0041,WH-03,98
2026-07-14,SKU-0029,WH-02,173
2026-08-25,SKU-0044,WH-06,93
2026-07-14,SKU-0003,WH-07,36
2026-07-14,SKU-0030,WH_05,55
2026-06-30,SKU-0037,WH-07,113
2026-06-30,SKU-0022,WH-06,133
25-Aug-2026,SKU-0037,WH-01,166
09/01/2026,SKU-0001,WH-08,179
2026-07-21,SKU-0020,WH-07,166
2026-08-04,SKU-0005,WH-02,104
2026-07-28,SKU-0017,WH-04,195
2026-08-11,SKU-0033,WH-09,99
2026-08-25,SKU-0032,WH-06,133
2026-08-11,SKU-0032,WH-01,229
2026-08-18,SKU-0008,WH-01,100
2026-08-04,SKU-0001,WH-08,191
2026-07-28,SKU-0027,WH-03,188
2026-07-21,SKU-0001,WH-06,70
2026-07-07,SKU-0022,WH-05,146
2026-08-18,SKU-0007,WH-07,96
2026-08-18,SKU-0003,WH-06,123
07-Jul-2026,SKU-0012,WH-05,87
2026-07-28,SKU-0008,WH-02,181
2026-07-21,SKU-0013,WH-02,66
2026-08-18,SKU-0042,WH-01,136
2026-09-01,SKU-0002,WH-01,55
2026-07-07,SKU-0034,WH-06,119
2026-07-07,SKU-0034,WH-08,123
2026-08-25,SKU-0044,WH-04,292
2026-08-11,SKU-0002,WH-03,165
2026-07-21,SKU-0018,WH-08,27
2026-07-28,SKU-0003,WH-01,144
2026-07-14,SKU-0026,WH-99,25
2026-06-30,SKU-0040,WH-06,23
2026-07-07,SKU-0026,WH-08,89
2026-08-11,SKU-0014,WH-04,69
2026-08-04,SKU-0024,WH-04,180
2026-07-07,SKU-0007,WH-02,176
2026-07-28,SKU-0008,WH-03,237
2026-08-25,SKU-0013,WH-05,217
2026-07-21,SKU-0034,WH-08,154
2026-07-14,SKU-0028,WH-03,95
2026-08-04,SKU-0004,WH-07,3
2026-08-04,SKU-0041,WH-05,132
2026-08-11,SKU-0040, WH-01 ,213
2026-08-18,SKU-0003,WH-08,122
2026-07-07,SKU-0044,WH-08,220
2026-07-21,SKU-0007,wh-05,76
2026-07-21,SKU-0010,WH-02,61
2026-09-01,SKU-0028,WH-06,254
2026-08-11,SKU-0029,WH-08,87
2026-06-30,SKU-0025,WH-04,-23
2026-07-28,SKU-0023,WH-04,131
2026-09-01,SKU-0016,WH-03,102
2026-07-14,SKU-0018,WH-04,120
2026-07-21,SKU-0014,WH-06,102
2026-07-07,SKU-0011,WH-05,29
2026-07-21,SKU-0025,WH-06,169
2026-08-11,SKU-0002,WH-01,52
2026-07-07,SKU-0022,WH-02,238
2026-06-30,SKU-0001,WH-07,122
2026-09-01,SKU-0004,WH-05,149
2026-08-18,SKU-0036,WH-08,150
2026-08-18,SKU-0030,WH-01,45
2026-06-30,SKU-0015,wh-05,178
2026-08-11,SKU-0026,WH-01,140
2026-07-07,SKU-0003,WH-04,156
2026-07-14,SKU-0003,WH-04,17
2026-08-11,SKU-0023,WH-08,57
2026-07-21,SKU-0011,WH-04,170
2026-08-25,SKU-0016,WH-05,147
2026-07-07,SKU-0025,WH-01,167
2026-09-01,SKU-0037,WH-07,103
2026-08-04,SKU-0011,WH-04,116
2026-08-18,SKU-0040,WH-05,248
2026-07-21,SKU-0022,WH-08,46
2026-08-11,SKU-0041,WH-07,96
2026-06-30,SKU-0034,WH-08,120
2026-07-07,SKU-0044,WH-04,16
2026-07-07,SKU-0022,WH-08,104
2026-07-07,SKU-0006,WH-01,64
2026-07-28,SKU-0014,WH-06,70
2026-07-14,SKU-0023,WH-04,212
2026-07-14,SKU-0001,WH-01,122
2026-08-25,SKU-0022,WH-07,183
2026-07-28,SKU-0045,WH-07,54
2026-09-01,SKU-0006,WH-08,131
,SKU-0005,WH-03,79
2026-06-30,SKU-0026,WH-02,190
2026-08-04,SKU-0014,WH-06,132
2026-09-01,SKU-0029, WH-01 ,114
2026-07-28,SKU-0042,WH-08,190
2026-09-01,SKU-0044,WH-07,106
2026-08-18,SKU-0012,WH-01,188
2026-08-18,SKU-0022,WH-07,213
2026-06-30,SKU-0023,WH-06,158
2026-08-25,SKU-0015,WH-03,131
2026-07-07,SKU-0005,WH-08,118
2026-08-18,SKU-0015,WH-02,117
2026-08-11,SKU-0025,WH-07,169
2026-07-28,SKU-0035,WH-07,123
2026-08-04,SKU-0019,WH-03,95
2026-08-11,SKU-0012,WH-99,176
2026-07-21,SKU-0028,WH-99,197
2026-07-07,SKU-0029,WH-05,163
2026-07-21,SKU-0029,WH-07,182
2026-09-01,SKU-0030,WH-06,68
2026-06-30,SKU-0033,WH-05,90
2026-08-04,SKU-0027,WH-06,156
2026-07-21,SKU-0010,WH-07,24
2026-08-11,SKU-0039,WH-07,51
2026-06-30,SKU-0008,WH-08,31
2026-07-21,SKU-0024,WH-07,107
2026-06-30,SKU-0045,WH-03,110
2026-07-07,SKU-0012,WH-02,56
2026-09-01,SKU-0036,WH-05,107
04-Aug-2026,SKU-0037,WH-05,84
2026-06-30,SKU-0031,WH-08,155
2026-06-30,SKU-0022,WH-05,125
2026-07-14,SKU-0043,WH-01,119
,SKU-0007,WH-04,126
2026-06-30,SKU-0009,WH-08,46
2026-07-21,SKU-0041,WH-01,70
2026-07-28,SKU-0025,WH-01,134
2026-07-07,SKU-0026,WH-04,154
2026-07-07,SKU-0001,WH-02,105
2026-08-25,SKU-0031,WH-05,71
2026-08-18,SKU-0032,WH-07,232
,SKU-0026,WH-06,110
2026-07-07,SKU-0014,WH-02,107
2026-09-01,SKU-0043,WH-08,78
2026-08-25,SKU-0003,WH-06,102
2026-09-01,SKU-0032,WH-08,-6
2026-08-25,SKU-0018,WH-01,178
2026-08-18,SKU-0044,WH-04,117
2026-08-25,SKU-0014,WH-02,215
2026-07-28,SKU-0040,WH-06,139
2026-06-30,SKU-0035,WH-04,94
2026-07-21,SKU-0006,WH-08,112
2026-09-01,SKU-0005,WH-02,188
2026-07-21,SKU-0037,WH-02,42
2026-07-14,SKU-0043,WH-06,109
07/21/2026,SKU-0013,WH-01,87
2026-07-21,SKU-0038,WH-08,128
,SKU-0034,WH-06,15
2026-09-01,SKU-0035,WH-02,271
2026-08-04,SKU-0034,WH-05,131
2026-08-04,SKU-0013,WH-06,138
2026-08-11,SKU-0001,WH-01,241
2026-07-07,SKU-0012,WH-06,29
2026-07-21,SKU-0004,WH-04,83
2026-07-28,SKU-0016,WH_05,161
2026-07-28,SKU-0002,WH-06,19
2026-08-18,SKU-0033,WH-07,64
18-Aug-2026,SKU-0032,WH-08,48
08/04/2026,SKU-0033,WH-04,76
2026-08-18,SKU-0036,WH-03,245
2026-08-11,SKU-0016,WH-01,115
2026-06-30,SKU-0007,WH-02,173
2026-06-30,SKU-0032,WH-01,16
2026-07-28,SKU-0006,WH-06,275
2026-08-04,SKU-0033,WH-05,221
2026-07-07,SKU-0033,WH-04,119
2026-08-04,SKU-0044,WH-03,114
,SKU-0007,WH-03,174
2026-09-01,SKU-0044,WH-02,11
2026-07-21,SKU-0032,WH-04,71
2026-07-21,SKU-0028,WH-06,76
2026-08-18,SKU-0022,WH-04,72
2026-08-04,SKU-0009,WH-04,124
2026-08-18,SKU-0042,WH-04,89
2026-08-04,SKU-0015,WH-04,164
04-Aug-2026,SKU-0033,WH-02,119
2026-08-25,SKU-0002,WH-08,60
2026-08-18,SKU-0011,WH-04,169
2026-07-07,SKU-0005,WH-03,121
2026-08-11,SKU-0021,WH-06,188
2026-07-14,SKU-0014,WH-08,137
09/01/2026,SKU-0025,WH-05,156
2026-09-01,SKU-0038,WH-03,132
2026-09-01,SKU-0015,WH-01,125
2026-08-25,SKU-0031,WH-99,143
2026-07-07,SKU-0027,WH-01,152
2026-07-21,SKU-0009,WH-02,194
2026-07-21,SKU-0011,WH-02,132
2026-08-18,SKU-0015,WH-08,180
2026-06-30,SKU-0004,WH-07,45
2026-08-25,SKU-0019,WH-03,56
2026-08-25,SKU-0030,WH-01,56
2026-08-11,SKU-0024,WH-07,157
2026-07-07,SKU-0044,WH-05,144
2026-08-18,SKU-0043,WH-05,129
2026-08-04,SKU-0044,WH-08,127
2026-07-07,SKU-0015,WH-06,-1
,SKU-0008,WH-07,29
2026-08-11,SKU-0035,WH-05,113
2026-07-07,SKU-0001,WH-07,11
2026-09-01,SKU-0004,WH-08,71
2026-08-04,SKU-0017,WH-08,60
2026-07-07,SKU-0037,WH-02,39
2026-08-11,SKU-0029,WH-02,122
2026-07-21,SKU-0018,WH-07,161
2026-07-21,SKU-0006,WH-06,97
2026-07-21,SKU-0037,WH-05,139
28-Jul-2026,SKU-0032,WH-02,92
2026-08-11,SKU-0028,WH-05,62
2026-08-11,SKU-0033,WH-07,92
2026-08-11,SKU-0009,WH-04,126
2026-08-04,SKU-0007,WH-03,121
2026-08-11,SKU-0024,WH-04,122
2026-07-28,SKU-0007,WH-03,101
2026-06-30,SKU-0020,WH-07,197
2026-07-14,SKU-0026,wh-01,16
2026-08-11,SKU-0012,WH-07,187
2026-07-07,SKU-0027,WH-03,144
2026-06-30,SKU-0029,WH-03,137
2026-06-30,SKU-0031,WH-02,125
2026-08-04,SKU-0004,WH-08,82
11-Aug-2026,SKU-0023,WH-02,174
2026-08-25,SKU-0043,WH-04,113
2026-09-01,SKU-0035,WH-07,148
2026-08-04,SKU-0041,WH-08,170
2026-08-04,SKU-0022,WH-03,166
,SKU-0002,WH-05,177
2026-08-11,SKU-0008,WH-06,110
2026-07-14,SKU-0024,WH-06,155
2026-07-07,SKU-0025,WH-03,227
2026-08-25,SKU-0015,WH-07,106
2026-08-18,SKU-0002,WH-02,236
2026-08-18,SKU-0026,WH-07,6
2026-07-28,SKU-0012,WH-04,76
2026-08-11,SKU-0027,WH-08,104
,SKU-0021,WH_05,6
2026-07-14,SKU-0015,WH-02,103
2026-08-18,SKU-0003,WH-01,132
2026-07-28,SKU-0021,WH-07,123
2026-06-30,SKU-0020,WH-03,110
2026-08-04,SKU-0010,WH-04,116
2026-09-01,SKU-0031,WH-04,80
2026-09-01,SKU-0016,WH-06,148
2026-09-01,SKU-0003,WH-02,99
2026-08-18,SKU-0041,WH-07,153
2026-06-30,SKU-0030,WH-06,211
2026-08-18,SKU-0028,WH-02,57
2026-08-25,SKU-0021,WH-03,99
2026-08-04,SKU-0009,WH-07,101
2026-07-28,SKU-0025,WH-05,145
2026-07-28,SKU-0030,WH-06,-34
2026-08-18,SKU-0009,WH-07,190
2026-06-30,SKU-0011,WH-03,51
2026-08-18,SKU-0021,WH-03,203
2026-07-21,SKU-0037,WH-04,120
2026-06-30,SKU-0044,WH-02,271
2026-08-18,SKU-0037,WH-08,111
2026-07-28,SKU-0045,WH-08,235
30-Jun-2026,SKU-0011,WH-01,126
2026-08-18,SKU-0027,WH-06,157
2026-07-14,SKU-0026,WH-05,133
2026-07-21,SKU-0011,WH-08,99
2026-07-14,SKU-0006,WH-03,243
2026-07-28,SKU-0013,wh-01,-51
,SKU-0022,WH-07,65
2026-07-28,SKU-0036,WH-01,166
2026-07-28,SKU-0003,WH-06,119
2026-07-21,SKU-0044,WH-08,113
2026-06-30,SKU-0003,WH-03,58
2026-06-30,SKU-0005,WH-03,126
2026-08-25,SKU-0017,WH-02,161
2026-06-30,SKU-0026,WH-07,136
2026-08-25,SKU-0044,WH-07,85
2026-08-04,SKU-0014,WH-05,57
2026-08-18,SKU-0030,WH-07,82
2026-07-28,SKU-0026,WH-03,-1
2026-08-04,SKU-0020,WH-03,153
2026-07-21,SKU-0040,WH-99,168
2026-07-28,SKU-0009,WH-02,131
2026-07-14,SKU-0010,WH-08,156
2026-07-07,SKU-0026,WH-01,159
2026-08-11,SKU-0004,WH-01,155
2026-07-07,SKU-0037,WH-08,62
2026-08-04,SKU-0002,WH-08,27
2026-07-14,SKU-0016,WH-08,145
2026-07-21,SKU-0036,WH-04,191
2026-08-11,SKU-0036,WH-07,75
2026-08-18,SKU-0019,WH-07,21
,SKU-0043,WH-01,78
2026-08-11,SKU-0007,WH-06,74
2026-08-18,SKU-0001,WH-08,156
2026-07-21,SKU-0014,WH-08,120
06/30/2026,SKU-0009,WH-03,123
2026-07-21,SKU-0001,WH-07,143
2026-08-11,SKU-0039,WH-02,60
2026-06-30,SKU-0041,WH-04,157
2026-07-07,SKU-0027,WH-04,95
2026-08-04,SKU-0032,WH-01,234
,SKU-0001,WH-07,111
2026-07-14,SKU-0035,WH-01,-21
2026-07-28,SKU-0040,WH-99,187
2026-08-25,SKU-0019,WH-02,131
2026-06-30,SKU-0036,WH-08,118
2026-06-30,SKU-0007,WH-06,38
2026-08-18,SKU-0031,WH-02,187
2026-09-01,SKU-0038,WH-07,89
2026-09-01,SKU-0017,WH-03,133
2026-08-18,SKU-0041,WH-03,170
2026-07-28,SKU-0037,WH-04,124
2026-07-07,SKU-0019,WH-05,181
2026-08-04,SKU-0017,WH-04,44
2026-09-01,SKU-0044,WH-03,266
2026-08-11,SKU-0030,WH-06,75
2026-08-04,SKU-0045,WH-06,109
2026-08-25,SKU-0017,WH-03,47
06/30/2026,SKU-0007,WH-08,201
2026-09-01,SKU-0038,WH-02,73
2026-07-28,SKU-0017,WH-07,53
2026-06-30,SKU-0027,WH-05,205
2026-07-21,SKU-0009,WH-04,60
2026-07-28,SKU-0029,WH-06,127
07/21/2026,SKU-0036,WH-03,78
2026-07-07,SKU-0025,WH-04,104
2026-06-30,SKU-0026,WH-03,43
2026-07-21,SKU-0042,WH-02,104
2026-07-21,SKU-0029,WH-06,36
2026-08-18,SKU-0025,WH-04,109
2026-08-18,SKU-0027,WH-08,182
2026-07-07,SKU-0031,WH-01,94
2026-07-14,SKU-0027,WH-03,141
2026-07-14,SKU-0032,WH-06,153
2026-08-11,SKU-0044,WH-06,14
,SKU-0010,WH-03,115
2026-07-07,SKU-0013,WH-02,101
2026-07-21,SKU-0024,WH-04,184
2026-08-25,SKU-0041,WH-02,66
2026-07-21,SKU-0019,WH-05,87
2026-07-14,SKU-0031,WH-03,81
07/21/2026,SKU-0013,WH-07,6
2026-09-01,SKU-0026,WH-01,100
2026-07-21,SKU-0039, WH-01 ,143
2026-08-25,SKU-0040,WH-06,116
2026-07-07,SKU-0036,WH-02,131
2026-07-07,SKU-0037,WH-01,189
2026-08-18,SKU-0017,WH-03,108
2026-07-07,SKU-0045,WH-03,212
2026-07-28,SKU-0042,WH-04,92
2026-08-18,SKU-0026,WH-05,148
2026-08-11,SKU-0028,WH-07,124
2026-08-18,SKU-0005,WH-06,97
,SKU-0027,WH-08,143
2026-08-04,SKU-0045,WH-01,37
2026-07-14,SKU-0033,WH-03,29
2026-08-04,SKU-0037,WH-08,189
2026-09-01,SKU-0040,WH-02,183
2026-07-28,SKU-0028,WH-03,174
2026-07-07,SKU-0026,WH-05,126
2026-08-18,SKU-0006,WH-07,61
2026-08-11,SKU-0007,WH-07,95
2026-07-14,SKU-0045,WH-07,74
2026-07-07,SKU-0010,WH-04,45
2026-07-28,SKU-0021,WH-03,-116
2026-06-30,SKU-0012,WH-06,24
2026-07-07,SKU-0033,WH-08,123
2026-08-25,SKU-0045,WH-06,131
2026-07-28,SKU-0021,WH-01,92
2026-09-01,SKU-0001,WH-02,170
2026-07-07,SKU-0034,WH-08,123
2026-07-14,SKU-0012,WH-08,211
2026-07-07,SKU-0024,WH-06,40
2026-07-21,SKU-0020,WH-01,100
2026-06-30,SKU-0037,WH-02,114
2026-08-18,SKU-0014,WH-05,75
2026-08-04,SKU-0037,WH-04,210
2026-08-25,SKU-0045,WH-01,69
08/04/2026,SKU-0042,Wh-01,-167
2026-07-14,SKU-0017,WH-04,-15
30-Jun-2026,SKU-0041,WH-03,72
2026-07-21,SKU-0012,WH-06,96
2026-08-25,SKU-0009,WH-02,131
2026-09-01,SKU-0017,WH-01,54
,SKU-0024,WH-06,135
2026-09-01,SKU-0015,WH-03,198
2026-07-28,SKU-0007,WH-06,194
2026-07-07,SKU-0020,WH-06,52
2026-07-28,SKU-0031,WH-05,-3
2026-07-07,SKU-0025,WH-07,13
2026-07-14,SKU-0045,WH-02,194
,SKU-0034,WH-05,251
2026-07-21,SKU-0012,WH-08,198
2026-07-07,SKU-0019,WH-08,214
2026-08-25,SKU-0023,WH-08,115
2026-09-01,SKU-0036,WH-07,74
2026-08-25,SKU-0009,WH-03,223
2026-09-01,SKU-0018,WH-06,65
2026-08-25,SKU-0008,WH-04,183
2026-07-28,SKU-0015,WH-04,71
2026-09-01,SKU-0002,WH-03,50
2026-09-01,SKU-0039,WH-08,178
2026-09-01,SKU-0030,WH-03,77
2026-06-30,SKU-0003,WH-07,135
2026-06-30,SKU-0028,WH-07,120
2026-08-18,SKU-0013,WH-07,84
07/28/2026,SKU-0025,WH-06,81
07/21/2026,SKU-0031,WH-04,57
2026-08-04,SKU-0037,WH-06,109
2026-08-18,SKU-0029,WH-03,124
2026-07-07,SKU-0029,WH-03,202
2026-08-11,SKU-0002,WH-08,76
2026-07-07,SKU-0007,WH-03,142
2026-08-25,SKU-0007,WH-05,86
2026-06-30,SKU-0045,WH-07,150
08/04/2026,SKU-0001,WH-02,93
2026-08-18,SKU-0034,WH-02,152
2026-09-01,SKU-0037,WH-05,112
2026-08-04,SKU-0040,WH-99,39
2026-07-07,SKU-0011,WH-03,98
2026-08-11,SKU-0007,WH-08,168
2026-08-04,SKU-0045,WH-07,152
2026-08-18,SKU-0001,WH-02,145
2026-08-18,SKU-0031,WH-05,52
2026-07-28,SKU-0037,WH-06,121
30-Jun-2026,SKU-0038,WH-09,79
08/04/2026,SKU-0034,WH-03,122
2026-06-30,SKU-0024,WH-07,87
2026-07-07,SKU-0015,WH-08,40
2026-07-21,SKU-0034, WH-01 ,135
2026-07-14,SKU-0008,WH-02,97
2026-07-07,SKU-0041,WH-05,54
2026-08-11,SKU-0035,WH-02,14
2026-09-01,SKU-0010,WH-07,189
2026-08-04,SKU-0008,WH-05,92
2026-08-11,SKU-0013,WH-06,145
2026-08-25,SKU-0024,WH-06,120
2026-07-21,SKU-0038,WH-04,146
2026-07-28,SKU-0025,WH-04,106
2026-08-04,SKU-0016,WH-07,83
2026-07-21,SKU-0028,WH-08,159
2026-07-28,SKU-0019,WH-08,259
2026-07-14,SKU-0008,WH-03,73
2026-07-07,SKU-0044,WH-02,165
2026-08-04,SKU-0025,WH-02,205
2026-07-21,SKU-0033,WH-04,157
2026-08-11,SKU-0002,WH-04,145
08/11/2026,SKU-0037,WH-05,62
14-Jul-2026,SKU-0013,WH-05,126
2026-08-25,SKU-0001,WH-07,140
2026-07-28,SKU-0035,WH-08,85
2026-09-01,SKU-0026,WH-02,93
2026-08-04,SKU-0031,WH-02,92
2026-07-21,SKU-0005,WH-06,156
2026-07-14,SKU-0005,WH-06,158
2026-08-18,SKU-0035,WH-08,178
2026-07-28,SKU-0027,WH-04,89
2026-07-07,SKU-0004,WH-07,84
2026-07-21,SKU-0006,WH-07,118
2026-09-01,SKU-0009,WH-01,95
2026-06-30,SKU-0005,WH-06,102
2026-09-01,SKU-0004,WH-02,135
2026-08-25,SKU-0024,WH-03,113
2026-08-11,SKU-0030,WH-05,51
2026-06-30,SKU-0001,WH-06,149
2026-06-30,SKU-0038,WH-01,167
2026-08-25,SKU-0030,WH-05,152
2026-08-18,SKU-0037,WH-01,113
2026-07-07,SKU-0028,WH-01,33
2026-08-25,SKU-0002,WH-06,142
2026-06-30,SKU-0014, WH-01 ,124
2026-07-07,SKU-0006,WH-04,306
2026-08-04,SKU-0002,WH-01,168
2026-08-11,SKU-0045,WH-05,258
2026-08-18,SKU-0031,WH-08,187
2026-07-21,SKU-0018,WH-02,197
2026-09-01,SKU-0043,WH-06,126
2026-07-28,SKU-0044,WH-06,177
30-Jun-2026,SKU-0015,WH-01,107
2026-08-11,SKU-0002,WH-02,38
2026-08-25,SKU-0029,WH-01,136
2026-07-14,SKU-0041,WH-08,145
2026-07-14,SKU-0026,WH-07,55
2026-07-07,SKU-0010,WH-07,19
2026-08-04,SKU-0039,WH-08,90
2026-08-25,SKU-0002,WH-04,148
07/07/2026,SKU-0008,WH-03,150
2026-06-30,SKU-0019,WH-01,123
2026-08-25,SKU-0016,WH-02,146
2026-08-04,SKU-0021,WH-02,2
2026-08-04,SKU-0042,WH-02,120
08/11/2026,SKU-0031,WH-08,36
2026-08-11,SKU-0017,WH_05,105
2026-07-21,SKU-0003,WH-03,46
2026-08-11,SKU-0024,WH-08,107
2026-08-04,SKU-0017,WH-06,139
2026-07-07,SKU-0005,WH-01,228
2026-09-01,SKU-0040,WH-06,133
2026-09-01,SKU-0003,WH-06,73
2026-08-18,SKU-0018,WH-05,64
08/18/2026,SKU-0021,WH-06,182
2026-07-28,SKU-0044,WH-08,158
2026-06-30,SKU-0035,WH-01,181
2026-07-07,SKU-0034,WH-01,131
2026-07-07,SKU-0017,WH-08,102
2026-08-11,SKU-0025,WH-04,222
2026-07-21,SKU-0020,WH-02,197
09/01/2026,SKU-0036,WH-03,171
2026-08-18,SKU-0006,WH-02,236
2026-08-25,SKU-0044,WH-08,35
2026-09-01,SKU-0027,WH-07,214
2026-08-11,SKU-0010,WH-05,217
2026-07-21,SKU-0032,WH-07,208
2026-07-14,SKU-0007,WH-05,70
2026-07-28,SKU-0018,WH-06,113
2026-06-30,SKU-0003,WH-09,151
2026-07-28,SKU-0034,WH-04,117
2026-09-01,SKU-0028,WH-03,68
2026-09-01,SKU-0006,WH-06,134
2026-08-25,SKU-0026,WH-08,115
2026-09-01,SKU-0036,WH-08,57
07-Jul-2026,SKU-0020,WH-04,131
2026-07-07,SKU-0035,WH-04,144
2026-08-11,SKU-0022,WH-05,147
2026-06-30,SKU-0004,WH-04,118
2026-08-11,SKU-0044, WH-01 ,188
2026-07-14,SKU-0009,wh-01,247
2026-08-11,SKU-0009,WH-01,169
2026-08-11,SKU-0041,WH-02,122
2026-07-14,SKU-0036,WH-07,308
2026-07-07,SKU-0024,WH-02,138
2026-07-14,SKU-0009,WH-03,160
2026-07-14,SKU-0021,WH-03,199
2026-08-18,SKU-0032,WH-04,87
2026-07-07,SKU-0024,WH-01,150
2026-08-11,SKU-0035,WH-07,104
2026-07-14,SKU-0029,WH-03,196
2026-08-04,SKU-0044,WH-05,142
2026-08-25,SKU-0035,WH-03,70
2026-07-28,SKU-0039,WH-06,70
2026-07-21,SKU-0036,WH-06,131
2026-08-18,SKU-0011,WH-05,105
2026-07-14,SKU-0001,WH-07,115
2026-07-28,SKU-0002,WH-04,171
2026-08-18,SKU-0039,WH-02,2
2026-07-07,SKU-0007,WH-08,113
14-Jul-2026,SKU-0021,WH-08,194
2026-08-18,SKU-0031,WH-03,94
2026-08-25,SKU-0039,WH-08,78
2026-08-11,SKU-0001,WH-02,99
2026-07-21,SKU-0017,WH-04,4
2026-07-07,SKU-0014,WH-04,140
